num_vertices,avg_degree_k,algorithm,execution_time,edge_estimate,graph,fully_reachable,explored_percentage
10000,5,sssp_duan_et_al,1.9616820800000028,50000,n10000k5.00i3,False,402.89
10000,5,dijkstra,0.16895027999999712,50000,n10000k5.00i4,False,402.02
10000,5,dijkstra,0.16587771999999745,50000,n10000k5.00i4,False,402.02
10000,5,dijkstra,0.16139224000000496,50000,n10000k5.00i4,False,402.02
10000,5,dijkstra,0.16230863999999912,50000,n10000k5.00i4,False,402.02
10000,5,dijkstra,0.17088968000000193,50000,n10000k5.00i4,False,402.02
10000,5,sssp_duan_et_al,1.9961462799999978,50000,n10000k5.00i4,False,402.02
10000,5,sssp_duan_et_al,2.017781880000001,50000,n10000k5.00i4,False,402.02
10000,5,sssp_duan_et_al,2.0045925200000028,50000,n10000k5.00i4,False,402.02
10000,5,sssp_duan_et_al,2.053127840000002,50000,n10000k5.00i4,False,402.02
10000,5,sssp_duan_et_al,2.03886112,50000,n10000k5.00i4,False,402.02
10000,3,dijkstra,0.08553280000000285,30000,n10000k3.00i0,False,212.82000000000002
10000,3,dijkstra,0.0808076799999995,30000,n10000k3.00i0,False,212.82000000000002
10000,3,dijkstra,0.08330224000000186,30000,n10000k3.00i0,False,212.82000000000002
10000,3,dijkstra,0.08046319999999696,30000,n10000k3.00i0,False,212.82000000000002
10000,3,dijkstra,0.08035352000000273,30000,n10000k3.00i0,False,212.82000000000002
10000,3,sssp_duan_et_al,0.8857943199999951,30000,n10000k3.00i0,False,212.82000000000002
10000,3,sssp_duan_et_al,0.8954782400000028,30000,n10000k3.00i0,False,212.82000000000002
10000,3,sssp_duan_et_al,0.8994815599999981,30000,n10000k3.00i0,False,212.82000000000002
10000,3,sssp_duan_et_al,0.8952517600000007,30000,n10000k3.00i0,False,212.82000000000002
10000,3,sssp_duan_et_al,0.9121764799999994,30000,n10000k3.00i0,False,212.82000000000002
10000,3,dijkstra,0.08467080000000493,30000,n10000k3.00i1,False,210.82
10000,3,dijkstra,0.0833436799999987,30000,n10000k3.00i1,False,210.82
10000,3,dijkstra,0.08453876000000093,30000,n10000k3.00i1,False,210.82
10000,3,dijkstra,0.07993084000000295,30000,n10000k3.00i1,False,210.82
10000,3,dijkstra,0.08107116000000048,30000,n10000k3.00i1,False,210.82
10000,3,sssp_duan_et_al,0.9460858400000021,30000,n10000k3.00i1,False,210.82
10000,3,sssp_duan_et_al,0.9477870000000053,30000,n10000k3.00i1,False,210.82
10000,3,sssp_duan_et_al,0.9453326399999895,30000,n10000k3.00i1,False,210.82
10000,3,sssp_duan_et_al,0.9413892400000066,30000,n10000k3.00i1,False,210.82
10000,3,sssp_duan_et_al,0.9544806800000032,30000,n10000k3.00i1,False,210.82
10000,3,dijkstra,0.08028163999999549,30000,n10000k3.00i2,False,211.89
10000,3,dijkstra,0.08073644000000968,30000,n10000k3.00i2,False,211.89
10000,3,dijkstra,0.08000124000000142,30000,n10000k3.00i2,False,211.89
10000,3,dijkstra,0.08204852000000074,30000,n10000k3.00i2,False,211.89
10000,3,dijkstra,0.0786939200000063,30000,n10000k3.00i2,False,211.89
10000,3,sssp_duan_et_al,0.8975526799999898,30000,n10000k3.00i2,False,211.89
10000,3,sssp_duan_et_al,0.9031777200000022,30000,n10000k3.00i2,False,211.89
10000,3,sssp_duan_et_al,0.9234649999999931,30000,n10000k3.00i2,False,211.89
10000,3,sssp_duan_et_al,0.9052256000000085,30000,n10000k3.00i2,False,211.89
10000,3,sssp_duan_et_al,0.922494240000006,30000,n10000k3.00i2,False,211.89
10000,3,dijkstra,0.08413767999999777,30000,n10000k3.00i3,False,210.80999999999997
10000,3,dijkstra,0.08083016000000498,30000,n10000k3.00i3,False,210.80999999999997
10000,3,dijkstra,0.08329415999999412,30000,n10000k3.00i3,False,210.80999999999997
10000,3,dijkstra,0.08421435999999005,30000,n10000k3.00i3,False,210.80999999999997
10000,3,dijkstra,0.08222492000000159,30000,n10000k3.00i3,False,210.80999999999997
10000,3,sssp_duan_et_al,0.9457883199999912,30000,n10000k3.00i3,False,210.80999999999997
10000,3,sssp_duan_et_al,0.9530646799999971,30000,n10000k3.00i3,False,210.80999999999997
10000,3,sssp_duan_et_al,0.9458515999999975,30000,n10000k3.00i3,False,210.80999999999997
10000,3,sssp_duan_et_al,0.9460438400000015,30000,n10000k3.00i3,False,210.80999999999997
10000,3,sssp_duan_et_al,0.9593770000000035,30000,n10000k3.00i3,False,210.80999999999997
10000,3,dijkstra,0.08315335999999718,30000,n10000k3.00i4,False,209.10999999999999
10000,3,dijkstra,0.07964880000000107,30000,n10000k3.00i4,False,209.10999999999999
10000,3,dijkstra,0.08034915999999725,30000,n10000k3.00i4,False,209.10999999999999
10000,3,dijkstra,0.07727335999999241,30000,n10000k3.00i4,False,209.10999999999999
10000,3,dijkstra,0.07717736000000741,30000,n10000k3.00i4,False,209.10999999999999
10000,3,sssp_duan_et_al,0.8974763200000098,30000,n10000k3.00i4,False,209.10999999999999
10000,3,sssp_duan_et_al,0.9093936799999938,30000,n10000k3.00i4,False,209.10999999999999
10000,3,sssp_duan_et_al,0.9023382800000093,30000,n10000k3.00i4,False,209.10999999999999
10000,3,sssp_duan_et_al,0.9055572799999965,30000,n10000k3.00i4,False,209.10999999999999
10000,3,sssp_duan_et_al,0.9253295200000053,30000,n10000k3.00i4,False,209.10999999999999
10000,1,dijkstra,0.009038119999999594,10000,n10000k1.00i0,False,0.01
10000,1,dijkstra,0.005620640000003618,10000,n10000k1.00i0,False,0.01
10000,1,dijkstra,0.005783120000003805,10000,n10000k1.00i0,False,0.01
10000,1,dijkstra,0.005619679999995242,10000,n10000k1.00i0,False,0.01
10000,1,dijkstra,0.005421440000006328,10000,n10000k1.00i0,False,0.01
10000,1,sssp_duan_et_al,0.0021351599999945847,10000,n10000k1.00i0,False,0.01
10000,1,sssp_duan_et_al,0.0019468400000022257,10000,n10000k1.00i0,False,0.01
10000,1,sssp_duan_et_al,0.001851840000000493,10000,n10000k1.00i0,False,0.01
10000,1,sssp_duan_et_al,0.0018589600000069595,10000,n10000k1.00i0,False,0.01
10000,1,sssp_duan_et_al,0.0018555600000098593,10000,n10000k1.00i0,False,0.01
10000,1,dijkstra,0.004977240000002325,10000,n10000k1.00i1,False,0.67
10000,1,dijkstra,0.004333400000007259,10000,n10000k1.00i1,False,0.67
10000,1,dijkstra,0.004247000000006551,10000,n10000k1.00i1,False,0.67
10000,1,dijkstra,0.0041751199999993105,10000,n10000k1.00i1,False,0.67
10000,1,dijkstra,0.004213280000001873,10000,n10000k1.00i1,False,0.67
10000,1,sssp_duan_et_al,0.0027588800000017955,10000,n10000k1.00i1,False,0.67
10000,1,sssp_duan_et_al,0.0026195199999961005,10000,n10000k1.00i1,False,0.67
10000,1,sssp_duan_et_al,0.002540240000001859,10000,n10000k1.00i1,False,0.67
10000,1,sssp_duan_et_al,0.002548399999994899,10000,n10000k1.00i1,False,0.67
10000,1,sssp_duan_et_al,0.0025213999999920134,10000,n10000k1.00i1,False,0.67
10000,1,dijkstra,0.0038679600000079972,10000,n10000k1.00i2,False,0.01
10000,1,dijkstra,0.0036617199999966488,10000,n10000k1.00i2,False,0.01
10000,1,dijkstra,0.0036738000000013926,10000,n10000k1.00i2,False,0.01
10000,1,dijkstra,0.003760400000004438,10000,n10000k1.00i2,False,0.01
10000,1,dijkstra,0.003779439999988199,10000,n10000k1.00i2,False,0.01
10000,1,sssp_duan_et_al,0.0019419600000105675,10000,n10000k1.00i2,False,0.01
10000,1,sssp_duan_et_al,0.0018251599999956625,10000,n10000k1.00i2,False,0.01
10000,1,sssp_duan_et_al,0.001844679999990717,10000,n10000k1.00i2,False,0.01
10000,1,sssp_duan_et_al,0.001790360000001101,10000,n10000k1.00i2,False,0.01
10000,1,sssp_duan_et_al,0.001795959999995489,10000,n10000k1.00i2,False,0.01
10000,1,dijkstra,0.004287279999999782,10000,n10000k1.00i3,False,1.4000000000000001
10000,1,dijkstra,0.004030920000005267,10000,n10000k1.00i3,False,1.4000000000000001
10000,1,dijkstra,0.0038788399999987178,10000,n10000k1.00i3,False,1.4000000000000001
10000,1,dijkstra,0.003769520000005855,10000,n10000k1.00i3,False,1.4000000000000001
10000,1,dijkstra,0.003738079999990873,10000,n10000k1.00i3,False,1.4000000000000001
10000,1,sssp_duan_et_al,0.0037275600000015174,10000,n10000k1.00i3,False,1.4000000000000001
10000,1,sssp_duan_et_al,0.0036347599999970726,10000,n10000k1.00i3,False,1.4000000000000001
10000,1,sssp_duan_et_al,0.0035918399999985695,10000,n10000k1.00i3,False,1.4000000000000001
10000,1,sssp_duan_et_al,0.0035947199999952772,10000,n10000k1.00i3,False,1.4000000000000001
10000,1,sssp_duan_et_al,0.003627280000003452,10000,n10000k1.00i3,False,1.4000000000000001
10000,1,dijkstra,0.00476472000001138,10000,n10000k1.00i4,False,0.01
10000,1,dijkstra,0.004373199999989197,10000,n10000k1.00i4,False,0.01
10000,1,dijkstra,0.004564400000006685,10000,n10000k1.00i4,False,0.01
10000,1,dijkstra,0.004653959999998847,10000,n10000k1.00i4,False,0.01
10000,1,dijkstra,0.005059119999998529,10000,n10000k1.00i4,False,0.01
10000,1,sssp_duan_et_al,0.002162439999992216,10000,n10000k1.00i4,False,0.01
10000,1,sssp_duan_et_al,0.002051879999996231,10000,n10000k1.00i4,False,0.01
10000,1,sssp_duan_et_al,0.0019159200000018473,10000,n10000k1.00i4,False,0.01
10000,1,sssp_duan_et_al,0.0018539600000053724,10000,n10000k1.00i4,False,0.01
10000,1,sssp_duan_et_al,0.0018728799999934154,10000,n10000k1.00i4,False,0.01
10000,0.8,dijkstra,0.0036043600000112974,8000.0,n10000k0.80i0,False,0.01
10000,0.8,dijkstra,0.003172080000013011,8000.0,n10000k0.80i0,False,0.01
10000,0.8,dijkstra,0.0035088400000091724,8000.0,n10000k0.80i0,False,0.01
10000,0.8,dijkstra,0.003517919999993069,8000.0,n10000k0.80i0,False,0.01
10000,0.8,dijkstra,0.0036584400000094774,8000.0,n10000k0.80i0,False,0.01
10000,0.8,sssp_duan_et_al,0.0018004400000108944,8000.0,n10000k0.80i0,False,0.01
10000,0.8,sssp_duan_et_al,0.001577359999998862,8000.0,n10000k0.80i0,False,0.01
10000,0.8,sssp_duan_et_al,0.0015624799999898187,8000.0,n10000k0.80i0,False,0.01
10000,0.8,sssp_duan_et_al,0.0014871599999963792,8000.0,n10000k0.80i0,False,0.01
10000,0.8,sssp_duan_et_al,0.0014840399999940246,8000.0,n10000k0.80i0,False,0.01
10000,0.8,dijkstra,0.003590079999995055,8000.0,n10000k0.80i1,False,0.02
10000,0.8,dijkstra,0.0032336799999939103,8000.0,n10000k0.80i1,False,0.02
10000,0.8,dijkstra,0.0031406399999980295,8000.0,n10000k0.80i1,False,0.02
10000,0.8,dijkstra,0.0030964400000073056,8000.0,n10000k0.80i1,False,0.02
10000,0.8,dijkstra,0.0031328000000030443,8000.0,n10000k0.80i1,False,0.02
10000,0.8,sssp_duan_et_al,0.0016976399999890646,8000.0,n10000k0.80i1,False,0.02
10000,0.8,sssp_duan_et_al,0.0015809599999982993,8000.0,n10000k0.80i1,False,0.02
10000,0.8,sssp_duan_et_al,0.0015331599999939272,8000.0,n10000k0.80i1,False,0.02
10000,0.8,sssp_duan_et_al,0.001576880000001779,8000.0,n10000k0.80i1,False,0.02
10000,0.8,sssp_duan_et_al,0.0015380800000031059,8000.0,n10000k0.80i1,False,0.02
10000,0.8,dijkstra,0.0037227599999880567,8000.0,n10000k0.80i2,False,0.27
10000,0.8,dijkstra,0.003101999999998384,8000.0,n10000k0.80i2,False,0.27
10000,0.8,dijkstra,0.003109960000003298,8000.0,n10000k0.80i2,False,0.27
10000,0.8,dijkstra,0.0029276799999991,8000.0,n10000k0.80i2,False,0.27
10000,0.8,dijkstra,0.002876760000006584,8000.0,n10000k0.80i2,False,0.27
10000,0.8,sssp_duan_et_al,0.0019291999999921927,8000.0,n10000k0.80i2,False,0.27
10000,0.8,sssp_duan_et_al,0.0018068000000113216,8000.0,n10000k0.80i2,False,0.27
10000,0.8,sssp_duan_et_al,0.001827839999990033,8000.0,n10000k0.80i2,False,0.27
10000,0.8,sssp_duan_et_al,0.001812000000001035,8000.0,n10000k0.80i2,False,0.27
10000,0.8,sssp_duan_et_al,0.0017806399999926725,8000.0,n10000k0.80i2,False,0.27
10000,0.8,dijkstra,0.0032027600000077427,8000.0,n10000k0.80i3,False,0.02
10000,0.8,dijkstra,0.0029759999999896536,8000.0,n10000k0.80i3,False,0.02
10000,0.8,dijkstra,0.0028740000000055943,8000.0,n10000k0.80i3,False,0.02
10000,0.8,dijkstra,0.0028294399999992947,8000.0,n10000k0.80i3,False,0.02
10000,0.8,dijkstra,0.0028251199999971277,8000.0,n10000k0.80i3,False,0.02
10000,0.8,sssp_duan_et_al,0.001676520000003734,8000.0,n10000k0.80i3,False,0.02
10000,0.8,sssp_duan_et_al,0.0015493199999951912,8000.0,n10000k0.80i3,False,0.02
10000,0.8,sssp_duan_et_al,0.0015892400000012685,8000.0,n10000k0.80i3,False,0.02
10000,0.8,sssp_duan_et_al,0.0015417599999949516,8000.0,n10000k0.80i3,False,0.02
10000,0.8,sssp_duan_et_al,0.0015393999999986363,8000.0,n10000k0.80i3,False,0.02
10000,0.8,dijkstra,0.0032080399999898646,8000.0,n10000k0.80i4,False,0.01
10000,0.8,dijkstra,0.0030070800000032705,8000.0,n10000k0.80i4,False,0.01
10000,0.8,dijkstra,0.0028956000000022186,8000.0,n10000k0.80i4,False,0.01
10000,0.8,dijkstra,0.002850240000000781,8000.0,n10000k0.80i4,False,0.01
10000,0.8,dijkstra,0.002857559999995374,8000.0,n10000k0.80i4,False,0.01
10000,0.8,sssp_duan_et_al,0.0016182800000024145,8000.0,n10000k0.80i4,False,0.01
10000,0.8,sssp_duan_et_al,0.0015194399999955976,8000.0,n10000k0.80i4,False,0.01
10000,0.8,sssp_duan_et_al,0.001510280000005082,8000.0,n10000k0.80i4,False,0.01
10000,0.8,sssp_duan_et_al,0.0014755199999996194,8000.0,n10000k0.80i4,False,0.01
10000,0.8,sssp_duan_et_al,0.0014997199999982058,8000.0,n10000k0.80i4,False,0.01
10000,0.7,dijkstra,0.002727960000001417,7000.0,n10000k0.70i0,False,0.06
10000,0.7,dijkstra,0.002566040000004932,7000.0,n10000k0.70i0,False,0.06
10000,0.7,dijkstra,0.0025417599999997265,7000.0,n10000k0.70i0,False,0.06
10000,0.7,dijkstra,0.0025003199999957815,7000.0,n10000k0.70i0,False,0.06
10000,0.7,dijkstra,0.002490600000001564,7000.0,n10000k0.70i0,False,0.06
10000,0.7,sssp_duan_et_al,0.0014843599999920798,7000.0,n10000k0.70i0,False,0.06
10000,0.7,sssp_duan_et_al,0.0014558000000022275,7000.0,n10000k0.70i0,False,0.06
10000,0.7,sssp_duan_et_al,0.001413279999994188,7000.0,n10000k0.70i0,False,0.06
10000,0.7,sssp_duan_et_al,0.0014471200000087947,7000.0,n10000k0.70i0,False,0.06
10000,0.7,sssp_duan_et_al,0.0014042399999993904,7000.0,n10000k0.70i0,False,0.06
10000,0.7,dijkstra,0.002955880000001798,7000.0,n10000k0.70i1,False,0.01
10000,0.7,dijkstra,0.002647119999991787,7000.0,n10000k0.70i1,False,0.01
10000,0.7,dijkstra,0.002601679999997941,7000.0,n10000k0.70i1,False,0.01
10000,0.7,dijkstra,0.002516639999996073,7000.0,n10000k0.70i1,False,0.01
10000,0.7,dijkstra,0.0025229599999931906,7000.0,n10000k0.70i1,False,0.01
10000,0.7,sssp_duan_et_al,0.0014003200000018978,7000.0,n10000k0.70i1,False,0.01
10000,0.7,sssp_duan_et_al,0.0013747600000044713,7000.0,n10000k0.70i1,False,0.01
10000,0.7,sssp_duan_et_al,0.0012994800000001305,7000.0,n10000k0.70i1,False,0.01
10000,0.7,sssp_duan_et_al,0.0013408399999974563,7000.0,n10000k0.70i1,False,0.01
10000,0.7,sssp_duan_et_al,0.001296920000001478,7000.0,n10000k0.70i1,False,0.01
10000,0.7,dijkstra,0.002745719999992957,7000.0,n10000k0.70i2,False,0.04
10000,0.7,dijkstra,0.0025591600000041126,7000.0,n10000k0.70i2,False,0.04
10000,0.7,dijkstra,0.0025136400000036474,7000.0,n10000k0.70i2,False,0.04
10000,0.7,dijkstra,0.0025672800000080542,7000.0,n10000k0.70i2,False,0.04
10000,0.7,dijkstra,0.002537119999999504,7000.0,n10000k0.70i2,False,0.04
10000,0.7,sssp_duan_et_al,0.0014691199999958826,7000.0,n10000k0.70i2,False,0.04
10000,0.7,sssp_duan_et_al,0.001392320000007885,7000.0,n10000k0.70i2,False,0.04
10000,0.7,sssp_duan_et_al,0.001368200000001707,7000.0,n10000k0.70i2,False,0.04
10000,0.7,sssp_duan_et_al,0.001361920000007899,7000.0,n10000k0.70i2,False,0.04
10000,0.7,sssp_duan_et_al,0.0013658799999944904,7000.0,n10000k0.70i2,False,0.04
10000,0.7,dijkstra,0.002624560000000997,7000.0,n10000k0.70i3,False,0.03
10000,0.7,dijkstra,0.0024633200000039324,7000.0,n10000k0.70i3,False,0.03
10000,0.7,dijkstra,0.0024478400000020883,7000.0,n10000k0.70i3,False,0.03
10000,0.7,dijkstra,0.002499560000003953,7000.0,n10000k0.70i3,False,0.03
10000,0.7,dijkstra,0.002482479999997622,7000.0,n10000k0.70i3,False,0.03
10000,0.7,sssp_duan_et_al,0.0014464400000093747,7000.0,n10000k0.70i3,False,0.03
10000,0.7,sssp_duan_et_al,0.0013641200000051867,7000.0,n10000k0.70i3,False,0.03
10000,0.7,sssp_duan_et_al,0.0013488000000023703,7000.0,n10000k0.70i3,False,0.03
10000,0.7,sssp_duan_et_al,0.0013545999999990954,7000.0,n10000k0.70i3,False,0.03
10000,0.7,sssp_duan_et_al,0.0013492799999994531,7000.0,n10000k0.70i3,False,0.03
10000,0.7,dijkstra,0.0029333199999967974,7000.0,n10000k0.70i4,False,0.02
10000,0.7,dijkstra,0.0026569600000101445,7000.0,n10000k0.70i4,False,0.02
10000,0.7,dijkstra,0.0025487999999995736,7000.0,n10000k0.70i4,False,0.02
10000,0.7,dijkstra,0.0025183999999995876,7000.0,n10000k0.70i4,False,0.02
10000,0.7,dijkstra,0.002546599999988075,7000.0,n10000k0.70i4,False,0.02
10000,0.7,sssp_duan_et_al,0.0014988399999964486,7000.0,n10000k0.70i4,False,0.02
10000,0.7,sssp_duan_et_al,0.0014315999999894302,7000.0,n10000k0.70i4,False,0.02
10000,0.7,sssp_duan_et_al,0.0014135600000031445,7000.0,n10000k0.70i4,False,0.02
10000,0.7,sssp_duan_et_al,0.0014101200000027347,7000.0,n10000k0.70i4,False,0.02
10000,0.7,sssp_duan_et_al,0.001405320000003485,7000.0,n10000k0.70i4,False,0.02
10000,0.5,dijkstra,0.0022599600000035025,5000.0,n10000k0.50i0,False,0.01
10000,0.5,dijkstra,0.0020068800000103693,5000.0,n10000k0.50i0,False,0.01
10000,0.5,dijkstra,0.0019322799999912377,5000.0,n10000k0.50i0,False,0.01
10000,0.5,dijkstra,0.0018675999999970827,5000.0,n10000k0.50i0,False,0.01
10000,0.5,dijkstra,0.0018953199999884873,5000.0,n10000k0.50i0,False,0.01
10000,0.5,sssp_duan_et_al,0.001085599999996134,5000.0,n10000k0.50i0,False,0.01
10000,0.5,sssp_duan_et_al,0.0010359999999991487,5000.0,n10000k0.50i0,False,0.01
10000,0.5,sssp_duan_et_al,0.0009964799999977458,5000.0,n10000k0.50i0,False,0.01
10000,0.5,sssp_duan_et_al,0.0009867599999893173,5000.0,n10000k0.50i0,False,0.01
10000,0.5,sssp_duan_et_al,0.0010295200000030036,5000.0,n10000k0.50i0,False,0.01
10000,0.5,dijkstra,0.002029600000000187,5000.0,n10000k0.50i1,False,0.02
10000,0.5,dijkstra,0.0018273999999962598,5000.0,n10000k0.50i1,False,0.02
10000,0.5,dijkstra,0.0018285999999960723,5000.0,n10000k0.50i1,False,0.02
10000,0.5,dijkstra,0.001797439999990047,5000.0,n10000k0.50i1,False,0.02
10000,0.5,dijkstra,0.0018657199999978502,5000.0,n10000k0.50i1,False,0.02
10000,0.5,sssp_duan_et_al,0.0011414799999869274,5000.0,n10000k0.50i1,False,0.02
10000,0.5,sssp_duan_et_al,0.001031280000006518,5000.0,n10000k0.50i1,False,0.02
10000,0.5,sssp_duan_et_al,0.0010103200000060042,5000.0,n10000k0.50i1,False,0.02
10000,0.5,sssp_duan_et_al,0.0010338800000084802,5000.0,n10000k0.50i1,False,0.02
10000,0.5,sssp_duan_et_al,0.0010070800000079316,5000.0,n10000k0.50i1,False,0.02
10000,0.5,dijkstra,0.0021189200000009123,5000.0,n10000k0.50i2,False,0.02
10000,0.5,dijkstra,0.001954440000005775,5000.0,n10000k0.50i2,False,0.02
10000,0.5,dijkstra,0.001884759999995822,5000.0,n10000k0.50i2,False,0.02
10000,0.5,dijkstra,0.00190136000000507,5000.0,n10000k0.50i2,False,0.02
10000,0.5,dijkstra,0.0018394800000010036,5000.0,n10000k0.50i2,False,0.02
10000,0.5,sssp_duan_et_al,0.0011219199999885632,5000.0,n10000k0.50i2,False,0.02
10000,0.5,sssp_duan_et_al,0.0010417999999958738,5000.0,n10000k0.50i2,False,0.02
10000,0.5,sssp_duan_et_al,0.001054639999992446,5000.0,n10000k0.50i2,False,0.02
10000,0.5,sssp_duan_et_al,0.0010082000000011249,5000.0,n10000k0.50i2,False,0.02
10000,0.5,sssp_duan_et_al,0.0010028400000123838,5000.0,n10000k0.50i2,False,0.02
10000,0.5,dijkstra,0.002091199999995297,5000.0,n10000k0.50i3,False,0.02
10000,0.5,dijkstra,0.001920400000003042,5000.0,n10000k0.50i3,False,0.02
10000,0.5,dijkstra,0.0019475600000049553,5000.0,n10000k0.50i3,False,0.02
10000,0.5,dijkstra,0.0018930399999987912,5000.0,n10000k0.50i3,False,0.02
10000,0.5,dijkstra,0.0019267999999925678,5000.0,n10000k0.50i3,False,0.02
10000,0.5,sssp_duan_et_al,0.0011483600000019578,5000.0,n10000k0.50i3,False,0.02
10000,0.5,sssp_duan_et_al,0.001073759999997037,5000.0,n10000k0.50i3,False,0.02
10000,0.5,sssp_duan_et_al,0.0010571199999986902,5000.0,n10000k0.50i3,False,0.02
10000,0.5,sssp_duan_et_al,0.001092319999997926,5000.0,n10000k0.50i3,False,0.02
10000,0.5,sssp_duan_et_al,0.0010446799999925815,5000.0,n10000k0.50i3,False,0.02
10000,0.5,dijkstra,0.002428639999990878,5000.0,n10000k0.50i4,False,0.06
10000,0.5,dijkstra,0.002125359999993748,5000.0,n10000k0.50i4,False,0.06
10000,0.5,dijkstra,0.0019756800000010344,5000.0,n10000k0.50i4,False,0.06
10000,0.5,dijkstra,0.0019435600000008435,5000.0,n10000k0.50i4,False,0.06
10000,0.5,dijkstra,0.001983359999996992,5000.0,n10000k0.50i4,False,0.06
10000,0.5,sssp_duan_et_al,0.0012151199999976825,5000.0,n10000k0.50i4,False,0.06
10000,0.5,sssp_duan_et_al,0.001162239999999315,5000.0,n10000k0.50i4,False,0.06
10000,0.5,sssp_duan_et_al,0.0011055599999991728,5000.0,n10000k0.50i4,False,0.06
10000,0.5,sssp_duan_et_al,0.0011484799999976758,5000.0,n10000k0.50i4,False,0.06
10000,0.5,sssp_duan_et_al,0.001099159999995436,5000.0,n10000k0.50i4,False,0.06
50000,5,dijkstra,1.0763815599999873,250000,n50000k5.00i0,False,402.142
50000,5,dijkstra,1.0778370400000057,250000,n50000k5.00i0,False,402.142
50000,5,dijkstra,1.073670480000004,250000,n50000k5.00i0,False,402.142
50000,5,dijkstra,1.0472115200000047,250000,n50000k5.00i0,False,402.142
50000,5,dijkstra,1.062509200000008,250000,n50000k5.00i0,False,402.142
50000,5,sssp_duan_et_al,38.474961239999985,250000,n50000k5.00i0,False,402.142
50000,5,sssp_duan_et_al,39.22007196000001,250000,n50000k5.00i0,False,402.142
50000,5,sssp_duan_et_al,40.651536600000014,250000,n50000k5.00i0,False,402.142
50000,5,sssp_duan_et_al,39.22765432,250000,n50000k5.00i0,False,402.142
50000,5,sssp_duan_et_al,41.06132343999997,250000,n50000k5.00i0,False,402.142
50000,5,dijkstra,1.1365238399999953,250000,n50000k5.00i1,False,403.484
50000,5,dijkstra,1.137089880000019,250000,n50000k5.00i1,False,403.484
50000,5,dijkstra,1.1199629200000345,250000,n50000k5.00i1,False,403.484
50000,5,dijkstra,1.1063812400000188,250000,n50000k5.00i1,False,403.484
